"","State","Brewery_id","Beer_ID","Style","Ounces","City","IBU","ABV","Beer_Name","Brewery_Name"
"2218"," VT",173,2027,"American Double / Imperial IPA",16,"Shelburne",30,8.2,"Hyzer Flip","Fiddlehead Brewing Company"
"2219"," VT",304,1113,"Hefeweizen",12,"South Burlington",13,5.5,"Elder Betty","Magic Hat Brewing Company"
"2220"," VT",304,360,"Fruit / Vegetable Beer",12,"South Burlington",20,5.1,"#9","Magic Hat Brewing Company"
"2221"," VT",173,1929,"American Double / Imperial IPA",16,"Shelburne",80,8.2,"Second Fiddle","Fiddlehead Brewing Company"
"2222"," VT",273,1914,"American Double / Imperial Stout",16,"Waterbury",30,8,"Beelzebub","The Alchemist"
"2223"," VT",42,2582,"American IPA",16,"East Fairfield",30,5.5,"Mosaic Single Hop IPA","Lost Nation Brewing"
"2224"," VT",269,574,"Fruit / Vegetable Beer",12,"Bridgewater Corners",8,4,"Blackbeary Wheat","Long Trail Brewing Company"
"2225"," VT",269,1090,"Altbier",16,"Bridgewater Corners",33,7.2,"Double Bag","Long Trail Brewing Company"
"2226"," VT",273,1810,"American IPA",16,"Waterbury",30,7,"Focal Banger","The Alchemist"
"2227"," VT",329,1749,"American IPA",12,"Burlington",45,4.6,"Just IPA","The Just Beer Project"
"2228"," VT",273,1916,"American Wild Ale",16,"Waterbury",30,6,"Petit Mutant","The Alchemist"
"2229"," VT",173,1858,"American Porter",16,"Shelburne",30,5.5,"Hodad Porter","Fiddlehead Brewing Company"
"2230"," VT",276,1908,"American White IPA",12,"Middlebury",45,5.5,"Fresh Slice White IPA","Otter Creek Brewing"
"2231"," VT",304,1813,"Fruit / Vegetable Beer",16,"South Burlington",20,5.1,"#9","Magic Hat Brewing Company"
"2232"," VT",42,2584,"Gose",16,"East Fairfield",8,4.6,"Gose","Lost Nation Brewing"
"2233"," VT",269,573,"Altbier",12,"Bridgewater Corners",30,4.6,"Long Trail Ale (1)","Long Trail Brewing Company"
"2234"," VT",42,2581,"American IPA",16,"East Fairfield",30,4.5,"Lost Galaxy","Lost Nation Brewing"
"2235"," VT",273,1915,"American Double / Imperial IPA",16,"Waterbury",30,9.6,"The Crusher","The Alchemist"
"2236"," VT",269,1926,"English India Pale Ale (IPA)",12,"Bridgewater Corners",42,5.9,"Long Trail IPA","Long Trail Brewing Company"
"2237"," VT",42,2583,"German Pilsener",16,"East Fairfield",20,4.8,"Vermont Pilsner","Lost Nation Brewing"
"2238"," VT",502,822,"Cider",12,"Middlebury",30,5,"Woodchuck Amber Hard Cider","Woodchuck Hard Cider"
"2239"," WA",368,1594,"American Stout",16,"Kent",35,5.3,"Maylani's Coconut Stout","Airways Brewing Company"
"2240"," WA",191,519,"American Brown Ale",12,"Seattle",20,5.4,"SoDo Brown Ale","Two Beers Brewing Company"
"2241"," WA",191,505,"American IPA",12,"Seattle",70,6.2,"Evolutionary IPA (2011)","Two Beers Brewing Company"
"2242"," WA",191,482,"American IPA",12,"Seattle",48,4.8,"Trailhead India Style Session Ale (2011)","Two Beers Brewing Company"
"2243"," WA",451,1227,"American IPA",16,"Pacific",38,6.3,"Hoppy Bitch IPA","Northwest Brewing Company"
"2244"," WA",527,567,"American Pilsner",12,"Seattle",29,4.9,"Churchkey Pilsner Style Beer","Churchkey Can Company"
"2245"," WA",391,1527,"Euro Dark Lager",16,"Airway Heights",38,4.2,"Brünette","Orlison Brewing Company"
"2246"," WA",368,1137,"American Pilsner",16,"Kent",33,5.2,"Pre Flight Pilsner","Airways Brewing Company"
"2247"," WA",291,1440,"American Pale Ale (APA)",12,"Seattle",38,4.7,"Hale's Pale American Ale","Hale's Ales"
"2248"," WA",354,1639,"American IPA",16,"Bellingham",38,7.7,"Aslan IPA","Aslan Brewing Company"
"2249"," WA",355,1637,"Belgian Strong Dark Ale",16,"Bellingham",38,8,"Bellingham Beer Week 2013 Collaboration","Kulshan Brewery"
"2250"," WA",545,399,"Hefeweizen",12,"Seattle",18,5.2,"Pyramid Hefeweizen (2011)","Pyramid Breweries"
"2251"," WA",354,1640,"Kölsch",16,"Bellingham",38,4.8,"Aslan Kölsch","Aslan Brewing Company"
"2252"," WA",484,965,"American Pale Ale (APA)",12,"Yakima",38,4.4,"Field 41 Pale Ale","Bale Breaker Brewing Company"
"2253"," WA",412,1416,"Cider",16,"Seattle",38,6.5,"Dry Cider","Seattle Cider Company"
"2254"," WA",354,1638,"American Amber / Red Ale",16,"Bellingham",38,7.7,"Aslan Amber","Aslan Brewing Company"
"2255"," WA",412,1415,"Cider",16,"Seattle",38,6.5,"Dry Hard Cider","Seattle Cider Company"
"2256"," WA",451,1226,"American Pale Ale (APA)",16,"Pacific",42,6.3,"Three Skulls Ale Pale Ale","Northwest Brewing Company"
"2257"," WA",363,496,"Saison / Farmhouse Ale",16,"Seattle",30,6.6,"Hilliard's Saison","Hilliard's Beer"
"2258"," WA",391,1529,"American Amber / Red Lager",16,"Airway Heights",38,5.5,"Lizzy's Red","Orlison Brewing Company"
"2259"," WA",461,994,"English Strong Ale",12,"Seattle",38,8,"Abominable Ale","Fremont Brewing Company"
"2260"," WA",363,497,"American Amber / Red Ale",16,"Seattle",60,5.5,"Hilliard's Amber Ale","Hilliard's Beer"
"2261"," WA",474,1039,"American Adjunct Lager",16,"Tacoma",38,5,"Underachiever","Engine House 9"
"2262"," WA",320,1773,"American Pale Ale (APA)",12,"Centralia",38,4.5,"12 Man Pale Ale","Dick's Brewing Company"
"2263"," WA",461,1116,"American Pale Ale (APA)",12,"Seattle",38,4.5,"Fremont Organic Pale Ale","Fremont Brewing Company"
"2264"," WA",191,560,"American Pale Ale (APA)",12,"Seattle",36,5.7,"Persnickety Pale","Two Beers Brewing Company"
"2265"," WA",391,1526,"Light Lager",16,"Airway Heights",38,4.1,"Havanüther","Orlison Brewing Company"
"2266"," WA",368,1162,"American Pale Ale (APA)",16,"Kent",35,5,"Oatmeal PSA","Airways Brewing Company"
"2267"," WA",402,837,"American IPA",16,"Washougal",43,6.2,"Desolation IPA","Amnesia Brewing Company"
"2268"," WA",391,1528,"American Pale Lager",16,"Airway Heights",38,6.7,"Orlison India Pale Lager","Orlison Brewing Company"
"2269"," WA",191,1659,"American IPA",12,"Seattle",70,6.2,"Evo IPA","Two Beers Brewing Company"
"2270"," WA",391,1530,"American Pale Lager",16,"Airway Heights",38,5.3,"Clem's Gold","Orlison Brewing Company"
"2271"," WA",191,1661,"American IPA",12,"Seattle",48,4.8,"Trailhead ISA","Two Beers Brewing Company"
"2272"," WA",484,966,"American IPA",12,"Yakima",70,6.8,"Topcutter India Pale Ale","Bale Breaker Brewing Company"
"2273"," WA",312,1795,"American IPA",16,"Woodinville",72,6.5,"Filthy Hoppin' IPA","Dirty Bucket Brewing Company"
"2274"," WA",191,2235,"American IPA",12,"Seattle",41,4.1,"Day Hike Session","Two Beers Brewing Company"
"2275"," WA",191,518,"American Amber / Red Ale",12,"Seattle",27,5.2,"Immersion Amber Ale (2011)","Two Beers Brewing Company"
"2276"," WA",291,1857,"American IPA",12,"Seattle",67,6.9,"Supergoose IPA","Hale's Ales"
"2277"," WA",461,1174,"American IPA",12,"Seattle",38,4,"77 Fremont Select Spring Session IPA","Fremont Brewing Company"
"2278"," WA",482,47,"American Double / Imperial IPA",16,"Gig Harbor",82,8.4,"Ballz Deep Double IPA","7 Seas Brewing Company"
"2279"," WA",402,1473,"American IPA",16,"Washougal",38,6.2,"Damnesia","Amnesia Brewing Company"
"2280"," WA",363,889,"Czech Pilsener",16,"Seattle",34,5.5,"Hilliard's Pils","Hilliard's Beer"
"2281"," WA",191,1173,"American IPA",12,"Seattle",70,6.2,"Evolutionary IPA (2012)","Two Beers Brewing Company"
"2282"," WA",191,1660,"American Amber / Red Ale",12,"Seattle",27,5.2,"Immersion Amber","Two Beers Brewing Company"
"2283"," WA",171,1504,"American IPA",12,"White Salmon",80,6.2,"Country Boy IPA","Everybody's Brewing"
"2284"," WA",545,82,"Hefeweizen",16,"Seattle",18,5.2,"Haywire Hefeweizen (2010)","Pyramid Breweries"
"2285"," WA",402,1474,"American Pale Ale (APA)",16,"Washougal",38,5.4,"Dusty Trail Pale Ale","Amnesia Brewing Company"
"2286"," WA",363,724,"American Blonde Ale",16,"Seattle",20,4.9,"Hilliard's Blonde","Hilliard's Beer"
"2287"," WA",482,972,"American IPA",16,"Gig Harbor",75,5.9,"Rude Parrot IPA","7 Seas Brewing Company"
"2288"," WA",363,1615,"American Pale Ale (APA)",16,"Seattle",32,4.5,"The 12th Can™","Hilliard's Beer"
"2289"," WA",482,48,"English Pale Ale",16,"Gig Harbor",30,5.4,"British Pale Ale","7 Seas Brewing Company"
"2290"," WA",517,673,"American Amber / Red Lager",16,"Seattle",25,4.9,"Dottie Seattle Lager","Emerald City Beer Company"
"2291"," WA",191,1438,"Czech Pilsener",12,"Seattle",38,4.8,"Presidential Pils","Two Beers Brewing Company"
"2292"," WA",191,451,"American Pale Wheat Ale",12,"Seattle",38,4.6,"Panorama Wheat Ale","Two Beers Brewing Company"
"2293"," WA",395,1245,"Cider",12,"Seattle",38,6.5,"Schilling Hard Cider","Schilling & Company"
"2294"," WA",395,1466,"Cider",12,"Seattle",38,6.5,"Ginger Cider","Schilling & Company"
"2295"," WA",482,866,"English Pale Ale",16,"Gig Harbor",30,5.4,"British Pale Ale (2010)","7 Seas Brewing Company"
"2296"," WA",488,583,"American IPA",12,"Woodinville",44,6.5,"Long Hammer IPA","Redhook Brewery"
"2297"," WA",461,875,"American Pale Ale (APA)",12,"Seattle",45,6.5,"Fremont Summer Ale","Fremont Brewing Company"
"2298"," WA",461,858,"American Pale Ale (APA)",12,"Seattle",30,5.6,"Universale Pale Ale","Fremont Brewing Company"
"2299"," WA",488,945,"American IPA",16,"Woodinville",44,6.5,"Long Hammer IPA","Redhook Brewery"
"2300"," WA",488,339,"American Amber / Red Ale",12,"Woodinville",27,5.8,"Copper Hook (2011)","Redhook Brewery"
"2301"," WA",510,761,"American Porter",16,"Tacoma",31,8,"P-51 Porter","Wingman Brewers"
"2302"," WA",171,2292,"American IPA",12,"White Salmon",60,4.3,"Little Sister India Style Session Ale","Everybody's Brewing"
"2303"," WA",461,857,"American IPA",12,"Seattle",80,6.5,"Interurban IPA","Fremont Brewing Company"
"2304"," WA",395,1503,"Cider",12,"Seattle",38,6.5,"Oak Aged Cider","Schilling & Company"
"2305"," WA",510,762,"American IPA",16,"Tacoma",83,7.4,"Ace IPA","Wingman Brewers"
"2306"," WA",461,901,"Saison / Farmhouse Ale",12,"Seattle",35,6.5,"Harvest Ale","Fremont Brewing Company"
"2307"," WI",135,2282,"American Pale Lager",12,"Monroe",19,5,"Huber","Minhas Craft Brewery"
"2308"," WI",135,2280,"American Pale Lager",12,"Monroe",19,6.2,"Clear Creek Ice","Minhas Craft Brewery"
"2309"," WI",135,2277,"American Pale Lager",12,"Monroe",19,5.5,"Mountain Creek (2013)","Minhas Craft Brewery"
"2310"," WI",135,2281,"American Pale Lager",16,"Monroe",19,6.2,"Clear Creek Ice","Minhas Craft Brewery"
"2311"," WI",135,2361,"American Malt Liquor",24,"Monroe",19,9.9,"Axe Head Malt Liquor","Minhas Craft Brewery"
"2312"," WI",135,2279,"American Pale Lager",16,"Monroe",19,5.5,"Mountain Crest","Minhas Craft Brewery"
"2313"," WI",285,776,"Witbier",16,"Milwaukee",19,9.2,"O-Gii","Milwaukee Brewing Company"
"2314"," WI",285,172,"Vienna Lager",16,"Milwaukee",18,4.8,"Flaming Damsel Lager (2010)","Milwaukee Brewing Company"
"2315"," WI",285,171,"American Amber / Red Ale",16,"Milwaukee",24,5.1,"Louie’s Demise Immort-Ale (2010)","Milwaukee Brewing Company"
"2316"," WI",193,2226,"Vienna Lager",12,"Middleton",28,5.2,"Wisconsin Amber","Capital Brewery"
"2317"," WI",457,700,"American Blonde Ale",16,"Menominie",19,4.8,"The Farmer's Daughter","Lucette Brewing Company"
"2318"," WI",135,2278,"American Pale Lager",12,"Monroe",19,5.5,"Mountain Crest","Minhas Craft Brewery"
"2319"," WI",132,2150,"American IPA",12,"Stevens Point",64,6.3,"Beyond The Pale IPA","Stevens Point Brewery"
"2320"," WI",132,2122,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special (2013)","Stevens Point Brewery"
"2321"," WI",33,1523,"American Blonde Ale",12,"Stevens Point",19,6,"Casper White Stout","James Page Brewing Company"
"2322"," WI",135,2358,"Light Lager",12,"Monroe",19,4,"Minhas Light (2012)","Minhas Craft Brewery"
"2323"," WI",543,410,"American Pale Ale (APA)",16,"Hayward",19,5.4,"River Pig Pale Ale","Angry Minnow Brewing Company"
"2324"," WI",457,1122,"American Pale Ale (APA)",16,"Menominie",19,5.2,"Ride Again Pale Ale","Lucette Brewing Company"
"2325"," WI",132,2228,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special","Stevens Point Brewery"
"2326"," WI",543,409,"Oatmeal Stout",16,"Hayward",19,4.7,"Oaky's Oatmeal Stout","Angry Minnow Brewing Company"
"2327"," WI",457,1204,"Hefeweizen",16,"Menominie",19,6.2,"Hips Don't Lie","Lucette Brewing Company"
"2328"," WI",135,2276,"American Adjunct Lager",24,"Monroe",19,5,"Boxer","Minhas Craft Brewery"
"2329"," WI",132,140,"American Pale Ale (APA)",12,"Stevens Point",33,5.4,"Point Cascade Pale Ale","Stevens Point Brewery"
"2330"," WI",132,2270,"American Pale Ale (APA)",12,"Stevens Point",33,5.4,"Point Cascade Pale Ale (2013)","Stevens Point Brewery"
"2331"," WI",350,1652,"American White IPA",16,"Green Bay",19,4.2,"White Cap White IPA","Hinterland Brewery"
"2332"," WI",135,2359,"Bock",16,"Monroe",19,5.4,"Huber Bock (2014)","Minhas Craft Brewery"
"2333"," WI",229,2077,"American IPA",12,"Lake Geneva",50,7.2,"No Wake IPA","Geneva Lake Brewing Company"
"2334"," WI",285,1080,"American IPA",16,"Milwaukee",51,7.5,"Hop Happy","Milwaukee Brewing Company"
"2335"," WI",132,2121,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special (2012)","Stevens Point Brewery"
"2336"," WI",499,445,"Vienna Lager",12,"Glendale",22,5,"Special Amber","Sprecher Brewing Company"
"2337"," WI",132,357,"American Brown Ale",12,"Stevens Point",32,5.4,"2012 Black Ale","Stevens Point Brewery"
"2338"," WI",132,2366,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special (Current)","Stevens Point Brewery"
"2339"," WI",407,1445,"Czech Pilsener",16,"Eau Claire",19,5,"Lazy Monk Bohemian Pilsner","Lazy Monk Brewing"
"2340"," WI",530,541,"German Pilsener",12,"Eau Claire",19,4.5,"Walter's Premium Pilsener Beer","Northwoods Brewpub"
"2341"," WI",229,2075,"American Amber / Red Ale",12,"Lake Geneva",26,5,"Cedar Point","Geneva Lake Brewing Company"
"2342"," WI",285,1884,"American Double / Imperial IPA",16,"Milwaukee",80,8.7,"Hop Freak","Milwaukee Brewing Company"
"2343"," WI",212,2147,"American Porter",12,"Verona",19,5.2,"#003 Brown & Robust Porter","Wisconsin Brewing Company"
"2344"," WI",135,2274,"American Adjunct Lager",12,"Monroe",19,5.5,"Boxer Ice","Minhas Craft Brewery"
"2345"," WI",147,2337,"American IPA",16,"Hayward",19,6,"Charlie's Rye IPA","Angry Minnow"
"2346"," WI",74,2501,"American Pale Ale (APA)",12,"Madison",19,5.7,"Hopalicious","Ale Asylum"
"2347"," WI",132,2365,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special","Stevens Point Brewery"
"2348"," WI",33,1254,"American IPA",12,"Stevens Point",19,6,"JP's Ould Sod Irish Red IPA","James Page Brewing Company"
"2349"," WI",530,109,"American Pale Wheat Ale",12,"Eau Claire",19,4.5,"Floppin' Crappie","Northwoods Brewpub"
"2350"," WI",132,456,"Märzen / Oktoberfest",12,"Stevens Point",15,5.7,"Point Oktoberfest","Stevens Point Brewery"
"2351"," WI",229,2076,"American Blonde Ale",12,"Lake Geneva",15,4.9,"Boathouse Blonde","Geneva Lake Brewing Company"
"2352"," WI",132,816,"American Pale Wheat Ale",12,"Stevens Point",7,5,"Point Nude Beach Summer Wheat","Stevens Point Brewery"
"2353"," WI",132,2151,"American Black Ale",12,"Stevens Point",9,5.2,"Onyx Black Ale","Stevens Point Brewery"
"2354"," WI",285,1272,"American Amber / Red Ale",16,"Milwaukee",24,5.1,"Louie's Demise Amber Ale","Milwaukee Brewing Company"
"2355"," WI",132,141,"American Pale Wheat Ale",12,"Stevens Point",7,5,"Point Nude Beach Summer Wheat (2010)","Stevens Point Brewery"
"2356"," WI",212,2148,"American IPA",12,"Verona",60,7.1,"#002 American I.P.A.","Wisconsin Brewing Company"
"2357"," WI",33,1524,"American Pale Ale (APA)",12,"Stevens Point",19,5.5,"A Capella Gluten Free Pale Ale","James Page Brewing Company"
"2358"," WI",285,932,"Saison / Farmhouse Ale",16,"Milwaukee",20,6.5,"Booyah Farmhouse Ale","Milwaukee Brewing Company"
"2359"," WI",499,855,"Vienna Lager",12,"Glendale",22,5,"Special Amber","Sprecher Brewing Company"
"2360"," WI",132,772,"American Pale Wheat Ale",12,"Stevens Point",7,5,"Point Nude Beach Summer Wheat (2011)","Stevens Point Brewery"
"2361"," WI",132,138,"American Adjunct Lager",12,"Stevens Point",9,4.7,"Point Special Lager","Stevens Point Brewery"
"2362"," WI",132,684,"American Blonde Ale",12,"Stevens Point",19,3.5,"Drop Dead Blonde","Stevens Point Brewery"
"2363"," WI",33,2595,"American Strong Ale",12,"Stevens Point",19,5.2,"Bastian","James Page Brewing Company"
"2364"," WI",33,1525,"American Porter",12,"Stevens Point",19,5.5,"Yabba Dhaba Chai Tea Porter","James Page Brewing Company"
"2365"," WI",135,2275,"Light Lager",12,"Monroe",19,4.2,"Boxer Light","Minhas Craft Brewery"
"2366"," WI",378,1571,"American Stout",16,"Menominee",29,5.2,"Slow Hand Stout","Lucette Brewing Company"
"2367"," WI",426,1341,"Cider",12,"Stevens Point",19,5,"Magic Apple","Ciderboys"
"2368"," WI",193,2227,"American Black Ale",12,"Middleton",80,6.5,"Dark Voyage Black IPA (2013)","Capital Brewery"
"2369"," WI",132,2115,"American Adjunct Lager",16,"Stevens Point",9,4.7,"Point Special Lager","Stevens Point Brewery"
"2370"," WI",132,139,"American Amber / Red Lager",12,"Stevens Point",14,4.7,"Point Amber Classic","Stevens Point Brewery"
"2371"," WI",132,1225,"American Pale Wheat Ale",16,"Stevens Point",7,5.2,"Point Nude Beach Summer Wheat","Stevens Point Brewery"
"2372"," WI",193,2225,"Munich Helles Lager",12,"Middleton",18,4.6,"Lake House","Capital Brewery"
"2373"," WI",132,650,"Kölsch",12,"Stevens Point",13,4.9,"Three Kings Ale","Stevens Point Brewery"
"2374"," WI",121,2383,"Märzen / Oktoberfest",16,"Milwaukee",19,6,"Oktoberfest","Horny Goat Brew Pub"
"2375"," WI",193,61,"American Pale Lager",12,"Middleton",19,5.2,"Supper Club Lager","Capital Brewery"
"2376"," WI",132,1450,"Winter Warmer",12,"Stevens Point",19,6.2,"St. Benedict's Winter Ale","Stevens Point Brewery"
"2377"," WI",426,1342,"Cider",12,"Stevens Point",19,5,"First Press","Ciderboys"
"2378"," WI",132,1357,"Märzen / Oktoberfest",16,"Stevens Point",15,5.7,"Point Oktoberfest","Stevens Point Brewery"
"2379"," WI",193,1177,"American IPA",12,"Middleton",70,6.2,"Mutiny IPA","Capital Brewery"
"2380"," WI",33,2480,"Hefeweizen",12,"Stevens Point",19,4.5,"Healani","James Page Brewing Company"
"2381"," WI",193,840,"Vienna Lager",12,"Middleton",19,5.2,"Wisconsin Amber (1998)","Capital Brewery"
"2382"," WI",212,2146,"American IPA",12,"Verona",38,4.8,"#004 Session I.P.A.","Wisconsin Brewing Company"
"2383"," WI",193,180,"American Pale Wheat Ale",12,"Middleton",19,4.2,"Island Wheat","Capital Brewery"
"2384"," WI",135,2273,"American Adjunct Lager",12,"Monroe",19,5,"Boxer","Minhas Craft Brewery"
"2385"," WI",121,2384,"Hefeweizen",12,"Milwaukee",17,5.1,"Laka Laka Pineapple","Horny Goat Brew Pub"
"2386"," WI",487,953,"American Amber / Red Ale",16,"Green Bay",31,5.1,"Wisco Disco","Stillmank Beer Company"
"2387"," WI",212,2149,"American Amber / Red Lager",12,"Verona",19,5.5,"#001 Golden Amber Lager","Wisconsin Brewing Company"
"2388"," WI",193,62,"American Pale Ale (APA)",12,"Middleton",19,5,"U.S. Pale Ale","Capital Brewery"
"2389"," WI",555,110,"American Pale Lager",12,"Wilson",19,5.5,"BrewFarm Select Golden Lager","Dave's Brewfarm"
"2390"," WI",121,2385,"American Pale Wheat Ale",12,"Milwaukee",19,5.6,"Watermelon Wheat","Horny Goat Brew Pub"
"2391"," WI",193,1954,"American IPA",12,"Middleton",55,5.6,"Ghost Ship White IPA","Capital Brewery"
"2392"," WI",193,63,"Vienna Lager",12,"Middleton",19,5.2,"Wisconsin Amber (2013)","Capital Brewery"
"2393"," WI",193,1910,"Munich Helles Lager",16,"Middleton",18,4.6,"Lake House","Capital Brewery"
"2394"," WV",157,2314,"American Pale Ale (APA)",12,"Lewisburg",44,5.7,"Wild Trail Pale Ale","Greenbrier Valley Brewing Company"
"2395"," WV",157,2313,"American Black Ale",12,"Lewisburg",71,6.7,"Mothman Black IPA","Greenbrier Valley Brewing Company"
"2396"," WY",192,617,"Foreign / Export Stout",12,"Jackson",36,5.4,"Zonker Stout","Snake River Brewing Company"
"2397"," WY",551,323,"American Blonde Ale",16,"Pinedale",21,5,"Wind River Blonde Ale","Wind River Brewing Company"
"2398"," WY",192,402,"American Pale Ale (APA)",12,"Jackson",32,5.2,"Snake River Pale Ale","Snake River Brewing Company"
"2399"," WY",80,2485,"American Brown Ale",12,"Sheridan",16,4.8,"Saddle Bronc Brown Ale","Black Tooth Brewing Company"
"2400"," WY",192,407,"English Brown Ale",12,"Jackson",22,5,"OB-1 Organic Ale","Snake River Brewing Company"
"2401"," WY",80,2484,"American Amber / Red Ale",12,"Sheridan",20,4.6,"Bomber Mountain Amber Ale","Black Tooth Brewing Company"
